T,theta,sigma_u,sigma_d,sigma_s,eta_u,eta_d,eta_s,Phi1,Phi2
100.0,8.271592653589792,1.0609956701364276,1.060995670136412,2.223543761732371,-1.4874365095084388,-1.4874365095084494,-0.058144284308451394,0.003935524941599381,0.003935524941599381
100.0,8.281592653589794,1.0536822037719038,1.0536822037719042,2.2235152943662015,-1.4924408367453899,-1.4924408367453872,-0.05833990477613346,0.003936900622243883,0.003936900622243883
100.0,8.291592653589793,1.046343385042545,1.0463433850426183,2.223486775088917,-1.4974097611194375,-1.4974097611193886,-0.0585341413365939,0.003938281634325315,0.003938281634325315
100.0,8.301592653589793,1.038979378667461,1.0389793786674855,2.2234582050348792,-1.5023431522566568,-1.5023431522566404,-0.05872698889348402,0.003939667952876731,0.003939667952876731
100.0,8.311592653589793,1.0315903500446584,1.0315903500446804,2.2234295853387183,-1.507240880488259,-1.5072408804882456,-0.05891844237801387,0.003941059552776662,0.003941059552776662
100.0,8.321592653589793,1.024176465248944,1.0241764652489793,2.2234009171352973,-1.5121028168539674,-1.512102816853943,-0.05910849674909503,0.003942456408748856,0.003942456408748856
100.0,8.331592653589794,1.0167378910294382,1.0167378910294123,2.223372201559611,-1.5169288331056325,-1.5169288331056485,-0.05929714699347294,0.003943858495362027,0.003943858495362027
100.0,8.341592653589792,1.009274794807014,1.009274794807032,2.2233434397467504,-1.5217188017108962,-1.521718801710883,-0.05948438812587129,0.003945265787029606,0.003945265787029606
100.0,8.351592653589794,1.0017873446721697,1.001787344672142,2.2233146328318125,-1.526472595856541,-1.5264725958565604,-0.05967021518913256,0.003946678258009494,0.003946678258009494
100.0,8.361592653589792,0.9942757093822316,0.9942757093822165,2.2232857819498495,-1.5311900894522894,-1.531190089452298,-0.05985462325434972,0.003948095882403781,0.003948095882403781
100.0,8.371592653589794,0.9867400583591625,0.9867400583591504,2.223256888235784,-1.535871157134161,-1.535871157134168,-0.060037607421016936,0.003949518634158531,0.003949518634158531
100.0,8.381592653589793,0.979180561686923,0.9791805616868985,2.2232279528243573,-1.5405156742681316,-1.5405156742681496,-0.060219162817154996,0.003950946487063563,0.003950946487063563
100.0,8.391592653589793,0.971597390108996,0.971597390108968,2.223198976850051,-1.5451235169536837,-1.5451235169537008,-0.060399284599458966,0.003952379414752145,0.003952379414752145
100.0,8.401592653589793,0.963990715025879,0.9639907150258683,2.2231699614470286,-1.5496945620273122,-1.5496945620273195,-0.06057796795343539,0.0039538173907008286,0.0039538173907008286
100.0,8.411592653589793,0.9563607084925628,0.9563607084925493,2.2231409077490545,-1.5542286870660886,-1.5542286870660977,-0.06075520809354166,0.003955260388229207,0.003955260388229207
100.0,8.421592653589794,0.948707543215905,0.9487075432158993,2.223111816889447,-1.5587257703912434,-1.5587257703912474,-0.06093100026332161,0.003956708380499642,0.003956708380499642
100.0,8.431592653589792,0.9410313925520898,0.9410313925521343,2.2230826900009926,-1.5631856910716722,-1.563185691071643,-0.06110533973554571,0.003958161340517143,0.003958161340517143
100.0,8.441592653589794,0.9333324305041107,0.933332430504112,2.2230535282158828,-1.5676083289274485,-1.5676083289274492,-0.06127822181235095,0.003959619241129029,0.003959619241129029
100.0,8.451592653589794,0.9256108317189548,0.92561083171893,2.2230243326656542,-1.5719935645334755,-1.5719935645334913,-0.0614496418253771,0.003961082055024824,0.003961082055024824
100.0,8.461592653589793,0.9178667714851365,0.9178667714850963,2.222995104481119,-1.5763412792229172,-1.5763412792229394,-0.0616195951359085,0.0039625497547359995,0.0039625497547359995
100.0,8.471592653589793,0.9101004257299695,0.9101004257299684,2.2229658447922906,-1.5806513550907868,-1.5806513550907872,-0.06178807713500533,0.003964022312635768,0.003964022312635768
100.0,8.481592653589793,0.9023119710169788,0.9023119710169855,2.222936554728318,-1.5849236749974276,-1.5849236749974231,-0.06195508324364902,0.003965499700938916,0.003965499700938916
100.0,8.491592653589795,0.8945015845431024,0.8945015845430796,2.2229072354174324,-1.5891581225721032,-1.5891581225721123,-0.06212060891287747,0.003966981891701595,0.003966981891701595
100.0,8.501592653589793,0.8866694441360118,0.8866694441359483,2.222877887986859,-1.5933545822165058,-1.5933545822165402,-0.06228464962392172,0.003968468856821124,0.003968468856821124
100.0,8.511592653589794,0.8788157282513415,0.8788157282513351,2.2228485135627727,-1.597512939108308,-1.5975129391083143,-0.062447200888346086,0.0039699605680358265,0.0039699605680358265
100.0,8.521592653589792,0.8709406159701779,0.8709406159700745,2.222819113270205,-1.6016330792045563,-1.6016330792046118,-0.06260825824818489,0.003971456996924847,0.003971456996924847
100.0,8.531592653589794,0.8630442869957882,0.8630442869957783,2.222789688233003,-1.60571488924545,-1.6057148892454542,-0.06276781727607703,0.003972958114907983,0.003972958114907983
100.0,8.541592653589793,0.8551269216514624,0.8551269216514733,2.222760239573748,-1.6097582567575315,-1.609758256757526,-0.06292587357540973,0.003974463893245491,0.003974463893245491
100.0,8.551592653589793,0.8471887008772084,0.8471887008772376,2.2227307684136925,-1.61376307005746,-1.6137630700574455,-0.06308242278045065,0.003975974303037963,0.003975974303037963
100.0,8.561592653589793,0.8392298062271605,0.8392298062271625,2.2227012758726974,-1.6177292182554006,-1.617729218255398,-0.0632374605564882,0.003977489315226154,0.003977489315226154
100.0,8.571592653589793,0.8312504198665802,0.8312504198666446,2.222671763069153,-1.6216565912586018,-1.6216565912585699,-0.06339098259996512,0.00397900890059082,0.00397900890059082
100.0,8.581592653589794,0.8232507245692663,0.8232507245692512,2.22264223111993,-1.6255450797747641,-1.6255450797747724,-0.06354298463862022,0.00398053302975261,0.00398053302975261
100.0,8.591592653589792,0.8152309037142367,0.8152309037142523,2.222612681140301,-1.6293945753157593,-1.6293945753157513,-0.06369346243162036,0.003982061673171855,0.003982061673171855
100.0,8.601592653589794,0.8071911412832578,0.8071911412832724,2.222583114243879,-1.6332049702008984,-1.6332049702008917,-0.0638424117697014,0.003983594801148532,0.003983594801148532
100.0,8.611592653589792,0.7991316218576563,0.7991316218576449,2.2225535315425597,-1.6369761575605715,-1.6369761575605775,-0.06398982847530145,0.00398513238382202,0.00398513238382202
100.0,8.621592653589794,0.7910525306153752,0.7910525306154252,2.22252393414643,-1.6407080313397164,-1.6407080313396931,-0.06413570840269966,0.003986674391171109,0.003986674391171109
100.0,8.631592653589793,0.7829540533281906,0.7829540533282764,2.222494323163737,-1.6444004863012258,-1.6444004863011847,-0.06428004743815138,0.003988220793013772,0.003988220793013772
100.0,8.641592653589793,0.7748363763585671,0.774836376358601,2.2224646997007933,-1.6480534180295054,-1.648053418029491,-0.06442284150002268,0.00398977155900709,0.00398977155900709
100.0,8.651592653589793,0.7666996866565848,0.7666996866566246,2.2224350648619273,-1.6516667229339776,-1.6516667229339577,-0.06456408653893117,0.003991326658647205,0.003991326658647205
100.0,8.661592653589793,0.7585441717571265,0.7585441717571252,2.222405419749422,-1.6552402982524501,-1.655240298252449,-0.06470377853787439,0.003992886061269116,0.003992886061269116
100.0,8.671592653589794,0.7503700197766117,0.7503700197766177,2.2223757654634246,-1.658774042054695,-1.658774042054692,-0.06484191351237388,0.003994449736046685,0.003994449736046685
100.0,8.681592653589792,0.7421774194101111,0.7421774194100988,2.222346103101917,-1.6622678532458233,-1.6622678532458275,-0.06497848751060403,0.003996017651992488,0.003996017651992488
100.0,8.691592653589794,0.7339665599281655,0.7339665599280126,2.2223164337606214,-1.6657216315697854,-1.665721631569853,-0.06511349661353029,0.003997589777957776,0.003997589777957776
100.0,8.701592653589794,0.7257376311734167,0.7257376311734508,2.2222867585329587,-1.6691352776129442,-1.66913527761293,-0.06524693693504373,0.0039991660826323725,0.0039991660826323725
100.0,8.711592653589793,0.717490823558239,0.717490823558195,2.2222570785099625,-1.6725086928071884,-1.6725086928072082,-0.06537880462209572,0.004000746534544641,0.004000746534544641
100.0,8.721592653589793,0.7092263280605962,0.7092263280605985,2.2222273947802345,-1.675841779433813,-1.6758417794338125,-0.06550909585483283,0.004002331102061376,0.004002331102061376
100.0,8.731592653589793,0.700944336221615,0.7009443362216365,2.222197708429865,-1.6791344406266369,-1.6791344406266275,-0.06563780684673223,0.004003919753387806,0.004003919753387806
100.0,8.741592653589795,0.6926450401420153,0.6926450401420866,2.2221680205423797,-1.6823865803755909,-1.6823865803755615,-0.06576493384473561,0.004005512456567534,0.004005512456567534
100.0,8.751592653589793,0.6843286324791136,0.6843286324791023,2.222138332198668,-1.6855981035300744,-1.6855981035300798,-0.06589047312937957,0.004007109179482463,0.004007109179482463
100.0,8.761592653589794,0.6759953064432552,0.6759953064432788,2.2221086444769336,-1.6887689158025008,-1.6887689158024926,-0.06601442101493808,0.0040087098898528165,0.0040087098898528165
100.0,8.771592653589792,0.6676452557950188,0.6676452557949616,2.2220789584526117,-1.6918989237715372,-1.6918989237715607,-0.06613677384954775,0.004010314555237088,0.004010314555237088
100.0,8.781592653589794,0.6592786748414253,0.6592786748414305,2.2220492751983194,-1.694988034885726,-1.6949880348857231,-0.06625752801534526,0.00401192314303201,0.00401192314303201
100.0,8.791592653589793,0.6508957584331595,0.6508957584331168,2.222019595783796,-1.6980361574666765,-1.6980361574666918,-0.0663766799286009,0.004013535620472595,0.004013535620472595
100.0,8.801592653589793,0.6424967019608145,0.6424967019606728,2.221989921275822,-1.7010432007126581,-1.7010432007127103,-0.06649422603985038,0.004015151954632061,0.004015151954632061
100.0,8.811592653589793,0.6340817013515759,0.6340817013516066,2.22196025273818,-1.7040090747019605,-1.704009074701949,-0.0666101628340279,0.004016772112421932,0.004016772112421932
100.0,8.821592653589793,0.6256509530663775,0.625650953066398,2.2219305912315757,-1.7069336903961088,-1.7069336903961,-0.06672448683059976,0.0040183960605919625,0.0040183960605919625
100.0,8.831592653589794,0.6172046540957852,0.6172046540958124,2.221900937813585,-1.709816959643515,-1.7098169596435042,-0.0668371945836956,0.004020023765730191,0.004020023765730191
100.0,8.841592653589792,0.6087430019570964,0.6087430019570101,2.2218712935385887,-1.7126587951826666,-1.7126587951826975,-0.06694828268223992,0.004021655194263001,0.004021655194263001
100.0,8.851592653589794,0.6002661946904444,0.6002661946905175,2.2218416594577106,-1.7154591106456674,-1.715459110645641,-0.06705774775008712,0.004023290312455124,0.004023290312455124
100.0,8.861592653589792,0.5917744308561181,0.5917744308560694,2.2218120366187626,-1.7182178205613297,-1.7182178205613463,-0.06716558644615037,0.004024929086409693,0.004024929086409693
100.0,8.871592653589794,0.5832679095300659,0.5832679095300606,2.2217824260661745,-1.7209348403589007,-1.7209348403589022,-0.0672717954645324,0.004026571482068272,0.004026571482068272
100.0,8.881592653589793,0.5747468303012739,0.5747468303012515,2.2217528288409403,-1.7236100863710941,-1.7236100863711015,-0.06737637153466025,0.004028217465210982,0.004028217465210982
100.0,8.891592653589793,0.5662113932676996,0.5662113932677147,2.221723245980558,-1.7262434758376413,-1.7262434758376382,-0.06747931142141055,0.004029867001456508,0.004029867001456508
100.0,8.901592653589793,0.557661799033107,0.5576617990329541,2.221693678518966,-1.7288349269084975,-1.7288349269085483,-0.06758061192524606,0.004031520056262172,0.004031520056262172
100.0,8.911592653589793,0.5490982487029203,0.5490982487028983,2.2216641274864846,-1.7313843586473536,-1.731384358647361,-0.06768026988234283,0.004033176594924127,0.004033176594924127
100.0,8.921592653589794,0.5405209438814788,0.5405209438814466,2.22163459390976,-1.7338916910347064,-1.7338916910347153,-0.06777828216471807,0.004034836582577289,0.004034836582577289
100.0,8.931592653589792,0.5319300866676828,0.5319300866676424,2.2216050788116974,-1.736356844971399,-1.7363568449714126,-0.06787464568036533,0.004036499984195579,0.004036499984195579
100.0,8.941592653589794,0.5233258796516801,0.523325879651658,2.2215755832114175,-1.7387797422818414,-1.7387797422818478,-0.06796935737338139,0.0040381667645919645,0.0040381667645919645
100.0,8.951592653589794,0.5147085259111912,0.5147085259111895,2.2215461081241776,-1.7411603057173082,-1.7411603057173102,-0.06806241422409132,0.004039836888418594,0.004039836888418594
100.0,8.961592653589793,0.5060782290077335,0.5060782290078473,2.2215166545613196,-1.7434984589592757,-1.743498458959241,-0.06815381324918383,0.004041510320166935,0.004041510320166935
100.0,8.971592653589793,0.49743519298316946,0.4974351929832126,2.2214872235302416,-1.7457941266226091,-1.7457941266225954,-0.06824355150183696,0.004043187024167933,0.004043187024167933
100.0,8.981592653589793,0.48877962235547046,0.4887796223556026,2.2214578160342855,-1.7480472342590239,-1.7480472342589866,-0.06833162607184431,0.004044866964592094,0.004044866964592094
100.0,8.991592653589795,0.4801117221156339,0.48011172211565695,2.221428433072729,-1.7502577083601365,-1.75025770836013,-0.06841803408574645,0.0040465501054497395,0.0040465501054497395
100.0,9.001592653589793,0.47143169772323473,0.4714316977232518,2.2213990756406976,-1.752425476360934,-1.7524254763609284,-0.06850277270695652,0.004048236410591071,0.004048236410591071
100.0,9.011592653589794,0.46273975510314,0.46273975510315224,2.2213697447291287,-1.7545504666428706,-1.7545504666428646,-0.06858583913588714,0.004049925843706447,0.004049925843706447
100.0,9.021592653589792,0.45403610064143624,0.45403610064148736,2.221340441324703,-1.756632608537196,-1.756632608537184,-0.06866723061007786,0.004051618368326468,0.004051618368326468
100.0,9.031592653589794,0.4453209411817214,0.4453209411817272,2.2213111664097926,-1.7586718323281514,-1.7586718323281505,-0.0687469444043212,0.004053313947822269,0.004053313947822269
100.0,9.041592653589793,0.43659448402104867,0.4365944840210477,2.221281920962405,-1.7606680692562349,-1.760668069256235,-0.06882497783079194,0.00405501254540565,0.00405501254540565
100.0,9.051592653589793,0.4278569369062443,0.4278569369061846,2.2212527059561284,-1.7626212515213788,-1.762621251521395,-0.06890132823916613,0.004056714124129334,0.004056714124129334
100.0,9.061592653589793,0.41910850802974964,0.4191085080297891,2.2212235223600767,-1.7645313122862183,-1.7645313122862083,-0.06897599301675204,0.004058418646887161,0.004058418646887161
100.0,9.071592653589793,0.4103494060260563,0.41034940602611186,2.221194371138837,-1.7663981856791822,-1.7663981856791684,-0.06904896958861538,0.004060126076414369,0.004060126076414369
100.0,9.081592653589794,0.40157983996737556,0.40157983996739766,2.2211652532524164,-1.7682218067977922,-1.7682218067977873,-0.0691202554177005,0.004061836375287776,0.004061836375287776
100.0,9.091592653589792,0.39280001935982206,0.39280001935975195,2.2211361696561776,-1.7700021117117906,-1.7700021117118059,-0.06918984800495671,0.004063549505926101,0.004063549505926101
100.0,9.101592653589794,0.38401015413928463,0.384010154139207,2.221107121300803,-1.7717390374663375,-1.7717390374663535,-0.0692577448894621,0.004065265430590166,0.004065265430590166
100.0,9.111592653589792,0.3752104546676069,0.37521045466752995,2.2210781091322276,-1.7734325220851215,-1.7734325220851372,-0.0693239436485465,0.004066984111383223,0.004066984111383223
100.0,9.121592653589794,0.36640113172829275,0.3664011317283435,2.221049134091597,-1.7750825045735616,-1.7750825045735508,-0.06938844189791539,0.004068705510251203,0.004068705510251203
